index,TIMESTAMP,TRUE_POSITION_X,TRUE_POSITION_Y,TRUE_POSITION_Z,SPEED,ACCELERATION_X,ACCELERATION_Y,ACCELERATION_Z,DIRECTION_X,DIRECTION_Y,DIRECTION_Z
30,293,6.00112538014053,-1.2171945819828736,0.5,79.31139263646206,-0.08934108847713415,0.0009893670824203237,-0.003846301419762605,0.006153994843889676,-0.0036744438380861937,-0.0016494998869480172
31,302,6.221434804130702,-1.2171945819828736,0.5,79.30799204042643,-0.08857583066113203,0.0006500864607754201,0.000847168422032872,-0.013495131833189875,0.003529388517231466,0.006996091444984899
32,312,6.4417347820207755,-1.2171945819828736,0.5,79.3045914443908,-0.07969104386556758,-0.004303800970527102,0.00361720208232407,0.011434946774729868,0.02456469545750358,-0.022792759260490146
33,321,6.66202531381075,-1.2171945819828736,0.5,79.30119084835516,-0.09846762638347684,0.0022372672613070765,-0.0022981631588151223,-0.014803460283601395,0.0145076842615148,-0.022202797014712998
34,330,6.882306399500625,-1.2171945819828736,0.5,79.29779025231953,-0.0993546651262423,0.0037952556630251127,0.010858951040157274,0.006471832878802886,0.004169464571236466,-0.011465426177719019
35,340,7.102578039090401,-1.2171945819828736,0.5,79.2943896562839,-0.1000818827879762,-0.015226337026764207,-0.0011405098731558966,-0.0037816422167482474,0.007800214264940444,0.00396205801646317
36,349,7.322840232580079,-1.2171945819828736,0.5,79.29098906024826,-0.11009707281276614,0.004711626754926621,-0.009925264840232201,-0.002562979540590144,0.006866236244100599,-0.00983075784901341
37,359,7.543092979969657,-1.2171945819828736,0.5,79.28758846421263,-0.08133711288803798,0.004697681500037598,0.006024503230527195,0.004428142292713275,-0.021012878524525755,0.021632270926227007
38,368,7.763336281259137,-1.2171945819828736,0.5,79.284187868177,-0.09077437347203574,-0.0024335142585012594,0.0006284047163680541,-0.009672187924786526,0.0010274130137179589,0.006671785334603845
39,378,7.983570136448517,-1.2171945819828736,0.5,79.28078727214137,-0.10239971971036264,-0.00542623281527754,0.001260074066244436,-0.004077938603621062,-0.00990150193514629,0.003987300167780435
40,387,8.203794545537798,-1.2171945819828736,0.5,79.27738667610573,-0.10050238555136809,0.0030396221870138246,0.000470994523202655,-0.007583979016022289,-0.010078430466935948,0.001849500299440958
41,397,8.42400950852698,-1.2171945819828736,0.5,79.2739860800701,-0.10227368355695111,-0.004028307548239425,0.004380521099006988,0.00619879241570388,-0.005726836578241174,-0.01109054309666098
42,406,8.644215025416065,-1.2171945819828736,0.5,79.27058548403447,-0.09843014482891872,0.006377150992081944,0.0010372701897729294,-0.006691566158233991,0.0041849673406054505,-0.002695878605599173
43,415,8.86441109620505,-1.2171945819828736,0.5,79.26718488799884,-0.08914101945855886,-0.012293121865520371,-0.0007159658139537726,0.00045020603481666743,0.012117973961112598,-0.0008575902330499515
44,425,9.084597720893935,-1.2171945819828736,0.5,79.2637842919632,-0.09125529666248017,0.0023923973452616362,0.0014032339938962468,-0.0030468068332219363,0.004790929707610811,0.003493195762549282
45,434,9.304774899482721,-1.2171945819828736,0.5,79.26038369592757,-0.09043578196805599,-0.0005740489517805406,-0.009718495083146908,-0.015502479999176066,-0.00410860963910357,-0.002965092945163024
46,444,9.52494263197141,-1.2171945819828736,0.5,79.25698309989194,-0.09155339366163008,0.006486375046847737,-0.024940623963167236,0.001624224555511293,-0.00041304441997222204,-0.0020649082260898546
47,453,9.745100918359999,-1.2171945819828736,0.5,79.25358250385631,-0.09198134189968979,0.0006360982427486337,0.003170136435188575,0.003473553410070904,0.015072266108576806,-0.0038366134126844036
48,463,9.965249758648488,-1.2171945819828736,0.5,79.25018190782068,-0.08205053884849837,0.016831793676440873,0.001678442919210163,-0.011016969571682595,0.003834001483119198,-0.01128252550615843
49,473,10.185389152836878,-1.2171945819828736,0.5,79.24678131178504,-0.09338699668220249,-0.019501054226394237,-0.004247414828150771,0.009966899467170416,-0.011812266327727953,-0.004705663407596435
50,482,10.40551910092517,-1.2171945819828736,0.5,79.24338071574941,-0.1006798817566999,-0.01008886732875047,0.004606435073775018,0.01994724650122952,0.01745354433344347,-0.0059182603269052145
51,492,10.625639602913363,-1.2171945819828736,0.5,79.23998011971378,-0.08990185290691827,-0.011150813584683143,-0.0107269780373021,-0.025474730143122244,0.009953462777559645,0.009813351310055904
52,502,10.845750658801457,-1.2171945819828736,0.5,79.23657952367815,-0.10586673909364967,0.00633582735100431,0.01002731006135675,-0.009769188593422455,0.01007555919357895,0.006375839446291129
53,511,11.06585226858945,-1.2171945819828736,0.5,79.23317892764251,-0.08747031738878787,0.009966824274833927,0.0011381775220996174,-0.005708965775731361,-0.004864141553807409,0.007667635882559064
54,521,11.285944432277347,-1.2171945819828736,0.5,79.22977833160688,-0.10815093641642581,0.01126259967682311,0.015831080947152944,-0.009060513989939055,-0.01155424722870972,-0.0072215325403482255
55,531,11.506027149865144,-1.2171945819828736,0.5,79.22637773557125,-0.0783391605394094,-0.02130393473071586,-0.016614717713096524,0.030147415233099793,0.0017921702295993181,0.005967611616831439
56,540,11.726100421352841,-1.2171945819828736,0.5,79.22297713953562,-0.095281783624667,0.00630276783152833,-0.013308473821314983,-0.0075240925330731815,0.004285372987641651,0.006833864872805815
57,550,11.946164246740441,-1.2171945819828736,0.5,79.21957654349998,-0.10483388477908762,0.017065081428600436,0.0011452883338099146,-0.004904494033668848,-0.00990580572510576,0.004143920940712187
58,560,12.166218626027941,-1.2171945819828736,0.5,79.21617594746435,-0.08270537128540448,-0.00962824970404865,-0.010302957397808446,-0.009923480584028024,-0.017773356798188176,-0.005300843295875058
59,570,12.386263559215342,-1.2171945819828736,0.5,79.21277535142872,-0.07893370179400294,-0.0027676293839626388,-0.006854246053866414,0.0005536070450687831,-0.004397525971089889,-0.006209061344489476
60,579,12.606299046302643,-1.2171945819828736,0.5,79.20937475539309,-0.09036723315651336,-0.010866658291541783,-0.011538621950180529,0.0011536445164412766,-0.002137766902240981,0.0028773714695585688
61,589,12.826325087289847,-1.2171945819828736,0.5,79.20597415935745,-0.10913742351095342,0.008065034242571784,0.0026302088950837872,-0.006753630492634442,0.0025902888669637626,-0.010473395984133944
62,599,13.046341682176951,-1.2171945819828736,0.5,79.20257356332182,-0.09246668750737903,-0.014552818392668837,-0.011296775820051565,-0.015539159523039149,-0.020759729059596596,0.004975006698940815
63,609,13.266348830963956,-1.2171945819828736,0.5,79.19917296728619,-0.09610128491985778,0.005309200366811841,-0.005998893587889315,-0.010709395905645689,0.0051386491670534305,0.0011210970332396846
64,618,13.486346533650861,-1.2171945819828736,0.5,79.19577237125056,-0.09435037991084991,-0.0025381155847938592,0.007740871256680192,-0.005106727593849819,0.007049774754336953,-0.012098711193036694
65,628,13.706334790237669,-1.2171945819828736,0.5,79.19237177521492,-0.08294068336865054,0.005994930585136029,0.01873060867796981,0.01664668064040483,-0.005530355443124872,-0.0018434235403915534
66,637,13.926313600724377,-1.2171945819828736,0.5,79.18897117917929,-0.08819133385323423,0.013629181448846584,0.003936437007903632,-0.007224135543921829,-0.004354936739682726,-0.02668432998116569
67,647,14.146282965110986,-1.2171945819828736,0.5,79.18557058314366,-0.09610576670577672,0.02819172909902094,-0.005458116471777861,-0.003975380898055558,-0.0017407768638667137,-0.0014146899109718505
68,656,14.366242883397495,-1.2171945819828736,0.5,79.18216998710803,-0.09073220151865417,-0.013308526802690342,-0.01167903054707444,0.002743170745504102,0.0038425547399759297,-0.015893849848846443
69,666,14.586193355583907,-1.2171945819828736,0.5,79.1787693910724,-0.10752337185061592,0.0133871087900255,-0.012131439797107757,0.009838361462272556,-0.024937490938399535,0.0007966309549028685
70,675,14.80613438167022,-1.2171945819828736,0.5,79.17536879503676,-0.10363132243359585,-0.011221256554189988,-0.0033829206316081674,-0.010514861252973724,0.0025452255013252356,0.010983611977481733
71,685,15.026065961656432,-1.2171945819828736,0.5,79.17196819900113,-0.08637659082629576,-0.0019387655024644937,0.0013336177319604975,-0.003213347022863551,-0.008124402988009522,-0.004573649686135232
72,694,15.245988095542547,-1.2171945819828736,0.5,79.1685676029655,-0.09902182171749987,0.003762891461325755,0.004135389779596739,0.01097241329345811,-0.008198206097105795,-0.01617252286105236
73,703,15.465900783328562,-1.2171945819828736,0.5,79.16516700692986,-0.12592603318253426,0.0028961578537055432,-0.00499389001065017,0.0003625594773500203,0.018936879475389218,-0.018893100189715024
74,713,15.685804025014479,-1.2171945819828736,0.5,79.16176641089423,-0.09380910515968925,-0.006873079342782864,0.007918219979795749,-0.005567133554944334,0.000022487916350560248,0.011509710100658113
75,722,15.905697820600295,-1.2171945819828736,0.5,79.1583658148586,-0.09680290647847613,0.006212029108698043,-0.0030373080737020083,-0.0004431327663223782,0.026251584747712307,0.021862092117958462
76,732,16.125582170086012,-1.2171945819828736,0.5,79.15496521882297,-0.10490568041318206,-0.0008919331884401027,0.009083926435109118,-0.0006735306907818272,-0.0026078173982621478,0.010982521033873151
77,741,16.345457073471632,-1.2171945819828736,0.5,79.15156462278733,-0.09294179656129667,-0.0057495557610069865,0.00725258414322737,-0.009540348042728282,-0.008677586037435814,-0.020313083988898785
78,751,16.565322530757154,-1.2171945819828736,0.5,79.1481640267517,-0.09222970966619569,0.020157424102077506,-0.0027874896042045243,0.018587778834505762,0.010851254365409197,0.001937985350796291
79,760,16.785178541942575,-1.2171945819828736,0.5,79.14476343071607,-0.10178990771881986,0.009239891886623173,-0.007599731972952148,0.03250194719000054,0.003953306243804649,0.013835405041743718
80,770,17.005025107027897,-1.2171945819828736,0.5,79.14136283468044,-0.10357889679549774,-0.015192366421297565,0.007768460968576056,-0.020683988634269793,0.003721433947419456,-0.000231547610334222
81,779,17.22486222601312,-1.2171945819828736,0.5,79.1379622386448,-0.08376666974695518,0.00634008512779449,0.003282446580302003,0.015275630227786175,-0.0051629350164473856,-0.00420003762848211
82,789,17.444689898898243,-1.2171945819828736,0.5,79.13456164260917,-0.10244544873589725,0.008595678103988062,0.01689200747570562,0.008433431662682426,0.004576085251895352,-0.013429890127125135
83,798,17.66450812568327,-1.2171945819828736,0.5,79.13116104657354,-0.06776913679737359,0.013937511682206166,0.00002878191329667267,-0.008955948236904283,0.0038143154274831994,-0.01603194931590991
84,808,17.884316906368195,-1.2171945819828736,0.5,79.1277604505379,-0.09348602956191873,0.008771854390991776,-0.008092901565131046,0.003580028778720375,-0.0023012912613621346,0.014521350787108162
85,817,18.104116240953022,-1.2171945819828736,0.5,79.12435985450227,-0.10406397165469916,-0.0016895731977057543,-0.022076240835501,-0.011828823277018398,-0.020479745048930253,-0.02598345062410469
86,827,18.323906129437752,-1.2171945819828736,0.5,79.12095925846664,-0.08835677617394479,0.0018145859223870572,0.008527100077828977,0.0009103936937007144,0.015639994842632114,-0.020147262869397713
87,836,18.54368657182238,-1.2171945819828736,0.5,79.11755866243101,-0.0986460561863434,0.0013548126114805105,-0.009180365805602976,0.0036360245408173244,-0.003303726145986981,-0.0011307038648878014
88,846,18.76345756810691,-1.2171945819828736,0.5,79.11415806639538,-0.10165191481994841,-0.0018004754397583423,-0.019590408971963333,-0.018470582891009835,0.009634099063331401,0.008734000212193074
89,855,18.983219118291345,-1.2171945819828736,0.5,79.11075747035974,-0.1011718524414493,-0.004320345723436357,-0.005371274440439255,-0.00583682092872182,0.012431964359032628,-0.0008481961088507075
90,865,19.202971222375677,-1.2171945819828736,0.5,79.10735687432411,-0.09476900361618502,-0.004125192901576584,-0.014805727476550385,-0.021257831462715503,0.005002083963132499,-0.0014594856647985627
91,874,19.42271388035991,-1.2171945819828736,0.5,79.10395627828848,-0.10075097696980735,0.0011136720260825897,0.011621275801174443,0.003907639290442102,0.018668464701913814,0.0018940796049437053
92,883,19.642447092244044,-1.2171945819828736,0.5,79.10055568225285,-0.0807636028263421,0.00024367513799071347,-0.0037961430409384884,-0.006671376996920937,-0.002492527298749665,0.0013664175792598504
93,893,19.86217085802808,-1.2171945819828736,0.5,79.09715508621721,-0.10098313787583797,0.004646278917105031,-0.004843876824555872,0.01770811990012885,-0.009008141208194749,0.007854295422613795
94,902,20.081885177712017,-1.2171945819828736,0.5,79.09375449018158,-0.09007429696613393,0.014476795490088849,0.008055512073604637,0.0061785390349641395,0.011370038724270311,0.002367286041879163
95,912,20.301590051295854,-1.2171945819828736,0.5,79.09035389414595,-0.09014660101713716,0.005911950796951302,-0.008793810631191458,0.021836416329629068,0.008670900432558408,-0.0010405673888142608
96,921,20.521285478779593,-1.2171945819828736,0.5,79.08695329811032,-0.10271962818178401,-0.004228394198062939,0.005513223161316873,-0.0048035165409789455,-0.008150547046776441,0.008847143808178961
97,931,20.740971460163234,-1.2171945819828736,0.5,79.08355270207468,-0.09517354379729569,0.00706936213164449,-0.02058568505275807,-0.005794810304624145,-0.014384868526337477,-0.007284881762957605
98,940,20.960647995446774,-1.2171945819828736,0.5,79.08015210603905,-0.09097339261026757,-0.006860981596850126,0.009580451804602187,-0.007495034398290954,0.0018081335601457377,-0.004631115662998093
99,950,21.180315084630216,-1.2171945819828736,0.5,79.07675151000342,-0.0812922808883479,-0.01225935649759747,0.00001077071823240508,-0.01450603081862356,0.00431163719648209,0.006308311844595353
100,959,21.39997272771356,-1.2171945819828736,0.5,79.07335091396779,-0.08741428709779027,0.010072470835253863,-0.00017116705029488578,0.012475704923610428,0.0007463284857292854,-0.002931181663845539
101,969,21.619620924696804,-1.2171945819828736,0.5,79.06995031793215,-0.08978125135271063,-0.006656360645830492,0.012576986334799135,-0.016543550107913415,-0.022652672724441346,0.00944394270765508
102,978,21.83925967557995,-1.2171945819828736,0.5,79.06654972189652,-0.10686778451428124,0.002830611431338202,-0.01145916080583478,0.00435474938818603,0.008442511157952087,-0.007232450122975569
103,987,22.058888980362994,-1.2171945819828736,0.5,79.06314912586089,-0.10606959591456869,0.0015898980848540933,0.034969331730483236,-0.01293209911470764,0.013442312478880282,0.008126692813337449
104,997,22.27850883904594,-1.2171945819828736,0.5,79.05974852982526,-0.08938779163685609,-0.0022034956499155543,-0.003349936068074539,-0.008355589896894252,-0.005137717983562015,0.006483511346516257
105,1006,22.49811925162879,-1.2171945819828736,0.5,79.05634793378962,-0.10027489848172665,-0.0085020846302194,0.01210018298815731,-0.015381026609009012,-0.013183045168940574,0.008496036978010681
106,1016,22.717720218111538,-1.2171945819828736,0.5,79.05294733775399,-0.09642015932586975,0.0006700383537206491,0.005211296540793404,-0.006432226135791025,0.009560184022372865,-0.011028428790059426
107,1025,22.937311738494188,-1.2171945819828736,0.5,79.04954674171836,-0.0974355714130982,-0.0047318444203830095,0.006755738549277204,0.011798735564545929,-0.0012198127825416535,0.0005930944648180359
108,1035,23.15689381277674,-1.2171945819828736,0.5,79.04614614568273,-0.1136114811447651,0.012222091895973432,-0.005021791775986291,-0.014700282409483723,0.001701010012859751,0.015651853559505158
109,1044,23.37646644095919,-1.2171945819828736,0.5,79.0427455496471,-0.09600280137015693,-0.016244598262376047,-0.008695196491129438,0.0018656381035383682,-0.0063042642770677225,0.02085855040933934
110,1054,23.596029623041545,-1.2171945819828736,0.5,79.03934495361146,-0.09620483963415188,0.016882669806282773,0.01973644525022024,-0.008295149984483299,-0.004516176025392406,-0.009200048492791647
111,1063,23.815583359023798,-1.2171945819828736,0.5,79.03594435757583,-0.07627308317359902,-0.0036582606210066684,0.006574048347635305,0.009489123041215753,0.011918998673836204,-0.0004555847020147563
112,1073,24.035127648905952,-1.2171945819828736,0.5,79.0325437615402,-0.1117457052124758,0.013128237610485842,0.006395593062993831,-0.0006709410923008538,0.0012907389447410745,-0.0008622715278936195
113,1082,24.25466249268801,-1.2171945819828736,0.5,79.02914316550456,-0.08325848486436126,-0.011944176653901172,-0.011426424030357051,0.006820268477931948,-0.0015412963479679185,0.006055988592914367
114,1091,24.474187890369965,-1.2171945819828736,0.5,79.02574256946893,-0.09010959316038945,0.013160360119603106,-0.0006090281319730184,-0.0027006597660177256,0.012775121868518074,-0.0057109382716345625
115,1101,24.693703841951823,-1.2171945819828736,0.5,79.0223419734333,-0.10818434043890934,0.0013131926474315692,-0.010859843575132585,-0.007537186642971221,0.000876790425084524,0.0071041749935311874
116,1110,24.913210347433584,-1.2171945819828736,0.5,79.01894137739767,-0.09798607654174996,-0.002599265416907289,0.017431774667468005,-0.006270276074756104,0.0045122412449841946,0.020623208331436285
117,1120,25.132707406815243,-1.2171945819828736,0.5,79.01554078136203,-0.11501913470748334,-0.01462802714821877,-0.002733495278967536,-0.005039346052017657,-0.010549457651589843,-0.0048915407954134285
118,1129,25.352195020096804,-1.2171945819828736,0.5,79.0121401853264,-0.08804850278121693,-0.007073974561833236,0.01362280050615941,0.004543273570314271,-0.003509095889138996,0.010234120813456964
119,1139,25.571673187278268,-1.2171945819828736,0.5,79.00873958929077,-0.07741716167564933,0.0014674290031172757,-0.022231703826277132,-0.013255289095723616,-0.004086470021069773,-0.009405901383555825
120,1148,25.79114190835963,-1.2171945819828736,0.5,79.00533899325514,-0.09055650757906328,0.008794904287630023,-0.008423997198082938,0.01649378775931731,-0.019493802930671166,-0.016797119622647842
121,1158,26.010601183340896,-1.2171945819828736,0.5,79.0019383972195,-0.06491717431585528,0.004232849510849354,0.007032240838848196,-0.01354233232088935,-0.0023974114001765767,0.0020651088541380753
122,1167,26.23005101222206,-1.2171945819828736,0.5,78.99853780118387,-0.08921507844702058,0.0012399808375623176,0.006407665514770004,-0.003201750004392438,0.009574175330293925,-0.009833130219495046
123,1176,26.449491395003125,-1.2171945819828736,0.5,78.99513720514824,-0.08963385791149957,-0.002645263546428871,0.004922686570601025,0.00021344843272710969,0.0039855022023024865,0.010346132004953995
124,1186,26.668922331684094,-1.2171945819828736,0.5,78.9917366091126,-0.08747841642500187,-0.009672797956122593,-0.005748061623584932,0.003619824409064632,-0.015632919223451686,0.0003558739465213044
125,1196,26.88834382226496,-1.2171945819828736,0.5,78.98833601307697,-0.09196483101657361,-0.00921697203297601,0.008137486692916722,0.000824344439984207,0.012934576780359416,0.0006419809320546431
126,1205,27.10775586674573,-1.2171945819828736,0.5,78.98493541704134,-0.09667791657563826,0.004662504836636417,-0.002373550373778782,-0.001960165987859553,0.004451372922970529,-0.0009067879277622402
127,1215,27.327158465126402,-1.2171945819828736,0.5,78.98153482100571,-0.09100183308454145,-0.009045522607673035,0.005467840745488226,0.0014731475147378333,0.004980781290548831,-0.009524538796873955
128,1224,27.546551617406973,-1.2171945819828736,0.5,78.97813422497008,-0.08778157433240351,-0.02082551739472156,0.007230342596607151,0.005634569595058624,-0.008839687125299183,0.0021467075503932946
129,1233,27.765935323587446,-1.2171945819828736,0.5,78.97473362893444,-0.11499365968493239,-0.010075797261949982,0.00872384183056029,-0.001991050852861776,0.015491281080653417,0.011903600698861316
130,1243,27.98530958366782,-1.2171945819828736,0.5,78.97133303289881,-0.08915611609956971,0.004734270732017517,-0.005076443666962906,-0.010878274611157746,-0.00711923528165528,0.007975397672589042
131,1253,28.204674397648095,-1.2171945819828736,0.5,78.96793243686318,-0.10436979692753805,0.0011278022768160276,0.009179615352316702,-0.01636848304155897,0.00142288342120334,-0.0067365871303258305
132,1262,28.42402976552827,-1.2171945819828736,0.5,78.96453184082755,-0.08223828616217192,-0.008806111405461491,0.010348859833200387,0.02182296327617347,0.011789523755311018,-0.008035382711854526
133,1272,28.643375687308346,-1.2171945819828736,0.5,78.96113124479191,-0.097167884189845,-0.004609909922839809,0.0014163753437175272,0.006370925886877902,-0.014372973455632867,-0.011563967720871968
134,1281,28.862712162988323,-1.2171945819828736,0.5,78.95773064875628,-0.10391099828678355,0.01730648685243948,-0.0007134228786941053,-0.0019616097610916255,-0.005565654349574206,0.0033579843713649284
135,1291,29.082039192568203,-1.2171945819828736,0.5,78.95433005272065,-0.08907396608286317,0.0059141134773979575,0.006466687132489899,0.005448712715625617,-0.013142428355063959,-0.0006232845920726133
136,1301,29.30135677604798,-1.2171945819828736,0.5,78.95092945668502,-0.08557446701325093,-0.022489357612540135,-0.010138068901320726,0.013941320338976151,-0.005022985311581763,0.009850634964028784
137,1310,29.520664913427662,-1.2171945819828736,0.5,78.94752886064938,-0.08683054984062422,-0.008601179634944061,-0.0028415317297927002,-0.003383319879482874,0.004498100601953413,0.00047518946618444423
138,1320,29.739963604707246,-1.2171945819828736,0.5,78.94412826461375,-0.07986353255417777,0.0005749887170537563,-0.0069686648257524615,-0.0006098793563911871,-0.01829686090721946,-0.011902134206872958
139,1329,29.959252849886727,-1.2171945819828736,0.5,78.94072766857812,-0.08817014392146699,0.010397145625811703,-0.007603199287950626,-0.013822470560810114,-0.0010150607052594933,-0.004874282343496603
140,1339,30.17853264896611,-1.2171945819828736,0.5,78.93732707254249,-0.08808249678349284,-0.0043639451940336894,-0.015722086171120093,-0.009153788829442086,0.015253550479237446,-0.008427275306095196
141,1348,30.397803001945395,-1.2171945819828736,0.5,78.93392647650685,-0.08320350006991209,-0.0008410893308504004,-0.008099391746666212,-0.01759903717286467,0.007842132980664798,0.0008251239661661935
142,1357,30.61706390882458,-1.2171945819828736,0.5,78.93052588047122,-0.0871456800348062,0.008400448184096769,-0.005543377766570901,-0.0028799878851901366,0.01386712653489248,0.010355448165883248
143,1367,30.836315369603668,-1.2171945819828736,0.5,78.92712528443559,-0.08698323933536367,-0.0038027436174478207,-0.018432241184689814,-0.01960598133927028,-0.002060765363719458,-0.011509769371764716
144,1376,31.055557384282654,-1.2171945819828736,0.5,78.92372468839996,-0.1036604436951617,-0.0038815493937634517,-0.004096595221754098,-0.004016174299313305,0.021278871239572533,-0.013248891859456666
145,1386,31.274789952861543,-1.2171945819828736,0.5,78.92032409236432,-0.1015290025027877,-0.0047029631140290355,-0.015056343864949194,0.0035728182493244293,-0.01928857805804104,0.007950626212418245
146,1396,31.494013075340334,-1.2171945819828736,0.5,78.91692349632869,-0.09433367169736448,0.035297145514610474,-0.002129467175997598,0.013682264667610236,-0.0017122618616710944,0.013524684019398452
